date,views,likes,comments
2026-06-27T23:12:38Z,75602,4616,194
2026-06-28T08:57:30Z,75612,4616,194
2026-06-29T11:07:10Z,75616,4616,194
2026-06-30T09:43:11Z,75623,4615,194
2026-07-01T09:54:58Z,75632,4615,194
2026-07-02T09:17:57Z,75649,4613,194
2026-07-03T09:23:56Z,75664,4612,193
2026-07-04T08:41:57Z,75687,4612,193
2026-07-05T08:56:58Z,75703,4612,193
2026-07-06T10:43:30Z,75724,4614,193
2026-07-07T09:48:19Z,75735,4615,193
2026-07-08T08:34:07Z,75757,4616,193
2026-07-09T09:46:01Z,75788,4616,193
2026-07-10T09:41:06Z,75809,4616,193
2026-07-11T08:01:03Z,75822,4616,193
2026-07-12T08:22:38Z,75843,4617,193
2026-07-13T09:33:37Z,75857,4617,193
2026-07-14T08:12:14Z,75865,4616,193
