date,views,likes,comments
2026-06-27T23:12:38Z,53449,3604,355
2026-06-28T08:57:30Z,53453,3604,355
2026-06-29T11:07:10Z,53456,3604,355
2026-06-30T09:43:11Z,53457,3604,355
2026-07-01T09:54:58Z,53463,3604,355
2026-07-02T09:17:57Z,53468,3605,355
2026-07-03T09:23:56Z,53482,3607,355
2026-07-04T08:41:57Z,53492,3608,355
2026-07-05T08:56:58Z,53498,3606,351
2026-07-06T10:43:30Z,53513,3606,351
2026-07-07T09:48:19Z,53520,3607,351
2026-07-08T08:34:07Z,53528,3607,351
2026-07-09T09:46:01Z,53539,3608,351
2026-07-10T09:41:06Z,53551,3608,351
2026-07-11T08:01:03Z,53558,3607,351
2026-07-12T08:22:38Z,53568,3608,351
2026-07-13T09:33:37Z,53577,3608,351
2026-07-14T08:12:14Z,53593,3607,351
2026-07-15T08:19:22Z,53601,3606,351
2026-07-16T08:19:04Z,53606,3606,351
2026-07-17T08:14:41Z,53613,3607,351
2026-07-18T07:56:46Z,53621,3607,351
2026-07-19T08:23:57Z,53626,3608,351
2026-07-20T09:20:22Z,53635,3608,351
2026-07-21T08:33:54Z,53637,3607,349
