date,views,likes,comments
2026-06-27T23:12:38Z,12483,885,102
2026-06-28T08:57:30Z,12484,885,102
2026-06-29T11:07:10Z,12487,885,102
2026-06-30T09:43:11Z,12487,885,102
2026-07-01T09:54:58Z,12490,885,102
2026-07-02T09:17:57Z,12493,885,102
2026-07-03T09:23:56Z,12494,885,102
2026-07-04T08:41:57Z,12498,885,102
2026-07-05T08:56:58Z,12499,885,102
2026-07-06T10:43:30Z,12500,885,102
2026-07-07T09:48:19Z,12501,885,102
2026-07-08T08:34:07Z,12504,885,102
2026-07-09T09:46:01Z,12510,885,102
2026-07-10T09:41:06Z,12511,885,102
2026-07-11T08:01:03Z,12511,885,102
2026-07-12T08:22:38Z,12515,885,102
2026-07-13T09:33:37Z,12515,885,102
2026-07-14T08:12:14Z,12515,885,102
2026-07-15T08:19:22Z,12516,885,102
2026-07-16T08:19:04Z,12516,885,102
2026-07-17T08:14:41Z,12516,885,98
2026-07-18T07:56:46Z,12516,885,98
2026-07-19T08:23:57Z,12516,885,98
2026-07-20T09:20:22Z,12517,885,98
