date,views,likes,comments
2026-06-27T23:12:38Z,11980,707,52
2026-06-28T08:57:30Z,11985,707,52
2026-06-29T11:07:10Z,11996,708,52
2026-06-30T09:43:11Z,11998,707,52
2026-07-01T09:54:58Z,12002,707,52
2026-07-02T09:17:57Z,12005,707,52
2026-07-03T09:23:56Z,12012,707,52
2026-07-04T08:41:57Z,12020,707,52
2026-07-05T08:56:58Z,12031,707,52
2026-07-06T10:43:30Z,12035,708,52
2026-07-07T09:48:19Z,12050,709,52
2026-07-08T08:34:07Z,12054,709,52
2026-07-09T09:46:01Z,12065,710,52
2026-07-10T09:41:06Z,12068,710,52
2026-07-11T08:01:03Z,12073,711,52
2026-07-12T08:22:38Z,12077,712,52
2026-07-13T09:33:37Z,12078,712,52
2026-07-14T08:12:14Z,12081,712,52
2026-07-15T08:19:22Z,12089,712,52
2026-07-16T08:19:04Z,12092,712,52
2026-07-17T08:14:41Z,12094,712,52
