date,views,likes,comments
2026-06-21T09:55:24Z,707253,5885,123
2026-06-22T12:11:14Z,707733,5891,123
2026-06-23T09:48:04Z,708114,5897,123
2026-06-24T09:37:16Z,708455,5897,123
2026-06-25T09:28:43Z,708874,5899,123
2026-06-26T09:33:40Z,709297,5900,123
2026-06-27T23:12:38Z,710287,5909,123
2026-06-28T08:57:30Z,710574,5917,123
2026-06-29T11:07:10Z,711258,5923,123
2026-06-30T09:43:11Z,711770,5925,123
2026-07-01T09:54:58Z,712274,5927,123
2026-07-02T09:17:57Z,712682,5934,123
2026-07-03T09:23:56Z,713320,5938,123
2026-07-04T08:41:57Z,713905,5946,123
2026-07-05T08:56:58Z,714527,5953,123
2026-07-06T10:43:30Z,714963,5956,123
2026-07-07T09:48:19Z,715281,5957,123
2026-07-08T08:34:07Z,715486,5958,123
2026-07-09T09:46:01Z,715765,5961,123
2026-07-10T09:41:06Z,716189,5964,123
2026-07-11T08:01:03Z,716491,5971,123
2026-07-12T08:22:38Z,716764,5970,123
2026-07-13T09:33:37Z,717139,5970,124
2026-07-14T08:12:14Z,717349,5971,124
2026-07-15T08:19:22Z,717646,5974,124
2026-07-16T08:19:04Z,717955,5974,123
