date,views,likes,comments
2026-06-21T09:55:24Z,2348598,15996,249
2026-06-22T12:11:14Z,2349975,16001,249
2026-06-23T09:48:04Z,2351224,16012,249
2026-06-24T09:37:16Z,2352970,16022,249
2026-06-25T09:28:43Z,2354830,16035,249
2026-06-26T09:33:40Z,2356823,16047,250
2026-06-27T23:12:38Z,2360408,16069,250
2026-06-28T08:57:30Z,2361332,16074,250
2026-06-29T11:07:10Z,2363869,16080,250
2026-06-30T09:43:11Z,2365864,16085,250
2026-07-01T09:54:58Z,2368074,16100,249
2026-07-02T09:17:57Z,2370169,16111,249
2026-07-03T09:23:56Z,2372387,16133,249
2026-07-04T08:41:57Z,2374075,16143,251
2026-07-05T08:56:58Z,2376017,16157,251
2026-07-06T10:43:30Z,2377399,16164,251
2026-07-07T09:48:19Z,2378830,16171,251
2026-07-08T08:34:07Z,2380269,16178,251
2026-07-09T09:46:01Z,2382482,16191,253
2026-07-10T09:41:06Z,2383745,16198,253
2026-07-11T08:01:03Z,2385295,16207,253
2026-07-12T08:22:38Z,2387114,16212,252
2026-07-13T09:33:37Z,2388813,16215,252
2026-07-14T08:12:14Z,2390235,16224,252
2026-07-15T08:19:22Z,2391547,16232,253
2026-07-16T08:19:04Z,2392889,16243,254
2026-07-17T08:14:41Z,2395075,16254,254
2026-07-18T07:56:46Z,2396814,16263,254
2026-07-19T08:23:57Z,2398855,16271,254
