date,views,likes,comments
2026-06-21T09:55:24Z,624859,9257,966
2026-06-22T12:11:14Z,624966,9258,966
2026-06-23T09:48:04Z,625040,9258,966
2026-06-24T09:37:16Z,625129,9255,966
2026-06-25T09:28:43Z,625222,9256,966
2026-06-26T09:33:40Z,625339,9258,966
2026-06-27T23:12:38Z,625519,9261,966
2026-06-28T08:57:30Z,625567,9264,966
2026-06-29T11:07:10Z,625716,9265,966
2026-06-30T09:43:11Z,625862,9265,966
2026-07-01T09:54:58Z,625992,9268,966
2026-07-02T09:17:57Z,626151,9270,966
2026-07-03T09:23:56Z,626369,9273,966
2026-07-04T08:41:57Z,626498,9275,966
2026-07-05T08:56:58Z,626603,9273,966
2026-07-06T10:43:30Z,626711,9273,966
2026-07-07T09:48:19Z,626789,9272,966
2026-07-08T08:34:07Z,626928,9272,966
2026-07-09T09:46:01Z,627100,9274,966
2026-07-10T09:41:06Z,627228,9273,966
2026-07-11T08:01:03Z,627343,9273,966
2026-07-12T08:22:38Z,627480,9275,966
2026-07-13T09:33:37Z,627588,9275,966
2026-07-14T08:12:14Z,627720,9274,966
2026-07-15T08:19:22Z,627895,9278,967
2026-07-16T08:19:04Z,628041,9279,967
2026-07-17T08:14:41Z,628184,9279,967
2026-07-18T07:56:46Z,628321,9282,967
2026-07-19T08:23:57Z,628461,9284,967
2026-07-20T09:20:22Z,628600,9285,967
